time;lane_ids;laneDensity;inflow;outflow
30000;181[1][1][1][0]_1;;0;0
30000;181[1][1][1][0]_2;0.23;12;12
30000;181[1][1][1][0]_3;25.91;744;744
30000;181[1][1][1][1][0]_0;1.41;48;48
30000;181[1][1][1][1][0]_1;;0;0
30000;181[1][1][1][1][0]_2;;0;0
30000;181[1][1][1][1][0]_3;25.36;768;768
30000;181[1][1][1][1][1][0]_0;1.45;48;48
30000;181[1][1][1][1][1][0]_1;;0;0
30000;181[1][1][1][1][1][0]_2;;0;0
30000;181[1][1][1][1][1][0]_3;1.11;36;36
30000;181[1][1][1][1][1][0].76_0;0.35;0;12
30000;181[1][1][1][1][1][0].76_1;64.21;96;180
30000;181[1][1][1][1][1][0].76_2;39.06;240;228
30000;181[1][1][1][1][1][0].76_3;26.12;624;516
30000;182_0;49.08;552;360
30000;182_1;42.05;240;396
30000;183.8_0;3.35;72;84
30000;183.8_1;4.38;60;72
30000;184_0;3.69;0;216
30000;184_1;8.25;540;324
30000;185_0;0.77;12;12
30000;186_0;0.32;24;12
30000;186_1;0.66;12;36
30000;187_0;0.51;24;24
30000;19_0;;0;0
30000;19_1;;0;0
30000;2_0;2.28;192;96
30000;2_1;3.48;36;144
30000;20_0;5.79;12;216
30000;20_1;3.86;300;108
30000;21_0;;0;0
30000;21_1;;0;0
30000;22_0;85.58;168;264
30000;22_1;10.57;288;180
30000;24_0;;0;0
30000;24_1;;0;0
30000;25[0]_0;1.85;60;60
30000;25[0]_1;1.32;48;48
30000;25[1]_0;2.59;72;84
30000;25[1]_1;2.42;96;120
30000;26_0;80.06;120;24
30000;26_1;106.13;180;264
30000;27_0;1.55;72;72
30000;27_1;1.95;72;72
30000;28_0;82.79;72;144
30000;28_1;94.08;144;228
30000;29_0;3.94;120;96
30000;29_1;0.74;12;36
30000;30_0;73.52;360;348
30000;30_1;66.66;252;132
30000;31_0;2.91;96;96
30000;31_1;3.01;120;108
30000;32_0;74.49;240;216
30000;32_1;80.67;360;360
30000;33_0;4.6;216;108
30000;33_1;1.18;12;120
30000;34_0;84.31;420;348
30000;34_1;85.8;312;216
30000;35_0;92;120;72
30000;35_1;94.01;36;36
30000;35_2;45.09;36;0
30000;35_3;47.35;96;12
30000;35_4;24.04;204;60
30000;37[0]_0;2.56;108;120
30000;37[0]_1;3.19;156;144
30000;38.9_0;68.58;372;336
30000;38.9_1;68.86;276;348
30000;39.68_0;1.45;36;72
30000;39.68_1;0.12;36;0
30000;3[0]_0;16.62;324;804
30000;3[0]_1;11.36;492;432
30000;3[0]_2;5.12;576;192
30000;3[1]_0;34.29;252;156
30000;3[1]_1;38.37;420;84
30000;3[1]_2;7.27;204;372
30000;4_0;10.42;36;24
30000;4_1;7.41;12;48
30000;4_2;18.8;348;228
30000;40_0;106.23;12;72
30000;40_1;114.52;240;156
30000;40_2;62.27;168;12
30000;40_3;60.68;324;192
30000;41.3_0;114.88;72;36
30000;41.3_1;116.34;168;156
30000;41.3_2;13.34;48;132
30000;41.3_3;2.86;168;72
30000;42.0_0;136.15;24;72
30000;42.0_1;129.19;96;120
30000;42.0_2;107.88;48;120
30000;42.0_3;132.19;132;168
30000;43[0].45_0;91.4;240;72
30000;43[0].45_1;112.77;204;48
30000;44_0;21.74;216;264
30000;44_1;2.27;12;48
30000;44_2;3.28;132;108
30000;45[0].5_0;5.88;228;264
30000;45[0].5_1;0.78;36;60
30000;45[1]_0;6.26;264;324
30000;45[1]_1;1.49;60;96
30000;46_0;12.67;312;540
30000;46_1;1.41;180;48
30000;47_0;17.17;432;264
30000;47_1;3.32;0;168
30000;48_0;42.68;216;180
30000;48_1;9.4;360;384
30000;48_2;;0;0
30000;49[0]_0;0.82;36;48
30000;49[0]_1;2.09;84;72
30000;49[0]_2;1.11;48;48
30000;49[1]_0;1.06;48;36
30000;49[1]_1;1.32;72;72
30000;49[1]_2;1.41;48;60
30000;5_0;134.03;84;60
30000;5_1;141.8;24;0
30000;50[0].15_0;2.41;48;120
30000;50[0].15_1;0.55;96;0
30000;50[1]_0;3.19;120;120
30000;50[1]_1;;0;0
30000;51_0;8.03;228;204
30000;51_1;0.84;0;24
30000;52_0;12.15;12;132
30000;52_1;0.65;60;24
30000;52_2;;0;0
30000;53.4_0;66.17;396;240
30000;53.4_1;58.82;576;204
30000;53.4_2;45.67;336;336
30000;54[0]_0;8.78;396;360
30000;54[0]_1;0.65;12;60
30000;54[1]_0;10.06;336;228
30000;54[1]_1;4.5;60;156
30000;55[0]_0;0.54;48;24
30000;55[0]_1;7.22;312;324
30000;55[0]_2;1.34;60;24
30000;55[1]_0;0.16;24;0
30000;55[1]_1;8.39;360;396
30000;55[1]_2;0;0;12
30000;56.0.16_0;1.34;36;96
30000;56.0.16_1;0.5;48;0
30000;57_0;2.15;48;72
30000;57_1;15.75;264;204
30000;58_0;5.54;252;216
30000;58_1;1.42;24;84
30000;59_0;0.59;216;12
30000;59_1;3.61;132;48
30000;59_2;8.52;48;336
30000;6_0;0.54;0;96
30000;6_1;0.78;0;48
30000;6_2;0.64;0;0
30000;6_3;0.58;0;0
30000;6_4;2.02;156;36
30000;60_0;27.76;276;240
30000;61_0;2.37;60;108
30000;61_1;2.05;96;60
30000;62_0;0.78;36;36
30000;63_0;;0;0
30000;64_0;0.25;12;12
30000;66.10_0;0.51;24;24
30000;66.10_1;0.91;36;48
30000;67.1_0;5.99;180;204
30000;67.1_1;0.98;36;60
30000;68_0;1.79;108;36
30000;68_1;1.25;36;84
30000;69_0;0.88;36;36
30000;69_1;2.32;84;84
30000;7.0.20_0;78.74;204;0
30000;7.0.20_1;84.54;0;0
30000;7.0.20_2;85.06;72;0
30000;7.0.20_3;108.5;216;0
30000;7.0.20_4;99.35;228;0
30000;70_0;1.04;48;48
30000;71_0;3.72;96;108
30000;72_0;2.51;96;96
30000;73_0;2.22;36;108
30000;73_1;0.14;84;0
30000;74_0;0.59;0;0
30000;74_1;0.49;48;60
30000;75_0;3.43;96;144
30000;75_1;1.92;108;72
30000;75_2;;0;0
30000;76_0;4.24;120;156
30000;76_1;2.47;180;132
30000;77_0;4.17;156;180
30000;77_1;1.17;48;36
30000;78_0;0.19;24;0
30000;78_1;12.03;396;420
30000;79_0;4.07;144;180
30000;79_1;1.76;108;84
30000;8.0.2.13_0;0.95;84;12
30000;8.0.2.13_1;2.26;60;72
30000;8.0.2.13_2;2.9;0;252
30000;8.0.2.13_3;1.63;204;24
30000;80_0;2.9;168;60
30000;80_1;9.05;216;360
30000;81_0;2.41;24;132
30000;81_1;3.14;192;108
30000;81_2;2.05;84;84
30000;82_0;6.07;132;144
30000;82_1;3.17;108;84
30000;82_2;2.31;84;84
30000;83_0;0.52;36;24
30000;83_1;5.3;228;180
30000;83_2;4.37;144;216
30000;84_0;1.05;348;36
30000;84_1;6.33;12;228
30000;84_2;2.15;72;144
30000;85_0;5.76;192;132
30000;85_1;3.48;0;48
30000;85_2;3.92;96;84
30000;86[0]_0;1.86;48;96
30000;86[0]_1;1.23;60;60
30000;86[0]_2;3.65;192;144
30000;86[1][1]_0;3.3;108;96
30000;86[1][1]_1;3.89;60;60
30000;86[1][1]_2;7.47;144;144
30000;87_0;22.53;396;396
30000;87_1;2.77;120;132
30000;88_0;3.53;96;96
30000;88_1;0.54;24;36
30000;9_0;0.82;24;0
30000;9_1;3.91;60;60
30000;9_2;17.91;252;288
30000;9_3;31.17;24;336
30000;90_0;5.33;156;192
30000;90_1;1.8;108;84
30000;91_0;7.8;108;168
30000;91_1;10.33;204;156
30000;92_0;1.16;60;60
30000;92_1;3.71;132;180
30000;93_0;0.06;24;0
30000;93_1;1.75;60;108
30000;93_2;5.35;216;204
30000;94_0;5.4;72;108
30000;94_1;3.52;84;48
30000;94_2;12.38;96;156
30000;95_0;0.19;12;0
30000;95_1;0.04;0;12
30000;96_0;;0;0
30000;96_1;0.25;12;12
30000;97_0;2.14;96;96
30000;97_1;0.09;0;12
30000;98_0;3.96;144;96
30000;98_1;0.88;0;36
30000;99_0;1.13;24;48
30000;E0_0;29.74;636;60
30000;E0_1;89.2;0;204
30000;E0_2;83.57;0;252
30000;E0.221_0;15.08;192;168
30000;E0.221_1;13.52;192;228
30000;E1_0;1.4;48;60
30000;E1_1;0.01;0;12
30000;E10_0;1.41;60;60
30000;E10_1;;0;0
30000;E11_0;;0;0
30000;E11_1;;0;0
30000;E12_0;1.25;36;36
30000;E12_1;0.58;24;24
30000;E13_0;3.47;96;96
30000;E13_1;0.68;24;24
30000;E15_0;0.78;24;24
30000;E18_0;1.76;60;60
30000;E18_1;;0;0
30000;E19_0;110.48;228;228
30000;E19_1;75.97;204;180
30000;E19_2;67.94;336;324
30000;E2_0;14.54;828;576
30000;E2_1;4;0;300
30000;E2.444_0;13.96;576;588
30000;E2.444_1;6.66;336;336
30000;E20_0;0.46;12;12
30000;E21_0;0.5;12;12
30000;E3_0;26.14;2016;1104
30000;E3_1;21.85;0;840
30000;E4.10_0;0.32;12;12
30000;E4.24_0;1.42;36;36
30000;E5_0;1.48;48;48
30000;E5_1;;0;0
30000;E6_0;10.78;36;36
30000;E6_1;60.35;192;192
30000;E6_2;46.66;192;192
30000;E7.29_0;;0;0
30000;E7.9_0;0.74;24;24
30000;E8_0;0.8;36;36
30000;E8_1;0.54;24;24
30000;E8.39_0;1.61;72;72
30000;gneE10_0;166.66;108;96
30000;gneE10_1;125.58;252;252
30000;gneE10_2;57.96;600;588
30000;gneE126_0;142.79;60;48
30000;gneE126_1;150.08;48;36
30000;gneE138_0;;0;0
30000;gneE138_1;0.49;12;36
30000;gneE138_2;1.31;60;36
30000;gneE140_0;115.68;84;60
30000;gneE140_1;114.62;48;120
30000;gneE141_0;4.51;144;240
30000;gneE141_1;0.49;72;12
30000;gneE142_0;131.67;36;24
30000;gneE142_1;144.24;144;96
30000;gneE143_0;180.13;72;72
30000;gneE143_1;128.88;24;36
30000;gneE144_0;;0;0
30000;gneE147_0;0.28;12;12
30000;gneE148_0;6.26;120;108
30000;gneE148_1;3.6;60;60
30000;gneE148_2;;0;0
30000;gneE150_0;59.46;204;180
30000;gneE150_1;40.21;132;156
30000;gneE151_0;27.27;180;180
30000;gneE151_1;31.34;156;132
30000;gneE153_0;0.27;12;12
30000;gneE153_1;5.95;228;228
30000;gneE153_2;0.25;12;12
30000;gneE154_0;10.15;228;228
30000;gneE154_1;1.06;36;36
30000;gneE155_0;0.26;12;12
30000;gneE156_0;0.96;36;36
30000;gneE157_0;;0;0
30000;gneE158_0;;0;0
30000;gneE159_0;2.69;96;120
30000;gneE159_1;0.3;24;0
30000;gneE159_2;;0;0
30000;gneE159_3;;0;0
30000;gneE160_0;0.27;12;12
30000;gneE160_1;9.14;360;360
30000;gneE160_2;0.62;24;24
30000;gneE160_3;5.05;204;204
30000;gneE188_0;19.76;192;144
30000;gneE188_1;3.16;24;72
30000;gneE190_0;0.33;12;12
30000;gneE190_1;;0;0
30000;gneE199_0;13.95;132;108
30000;gneE199_1;6.4;36;60
30000;gneE202_0;6.17;120;120
30000;gneE202_1;3.34;60;60
30000;gneE203_0;2.23;84;96
30000;gneE205_0;1.1;36;36
30000;gneE208_0;0.42;12;12
30000;gneE208_1;;0;0
30000;gneE22_0;1.13;12;36
30000;gneE22_1;73.1;348;432
30000;gneE22_2;3.22;84;0
30000;gneE22_3;11.42;468;468
30000;gneE224_0;7.2;156;156
30000;gneE226_0;28.48;180;192
30000;gneE226_1;30.45;120;120
30000;gneE226_2;1.78;60;60
30000;gneE227_0;3.49;156;156
30000;gneE228_0;4.39;192;192
30000;gneE23_0;0.72;24;24
30000;gneE23_1;;0;0
30000;gneE230_0;0.58;24;24
30000;gneE231_0;3.95;180;168
30000;gneE231_1;4.56;168;156
30000;gneE233_0;7.98;132;120
30000;gneE251_0;1.24;12;48
30000;gneE251_1;2.12;132;60
30000;gneE257_0;4.65;216;96
30000;gneE257_1;7.4;168;300
30000;gneE258_0;10.73;180;168
30000;gneE258_1;0.99;24;36
30000;gneE271_0;;0;0
30000;gneE393_0;;0;0
30000;gneE393_1;11.12;432;432
30000;gneE394_0;;0;0
30000;gneE394_1;5.34;216;216
30000;gneE396_0;;0;0
30000;gneE396_1;2.45;96;96
30000;gneE397_0;4.91;180;180
30000;gneE397_1;0.83;36;36
30000;gneE401_0;5.09;36;48
30000;gneE401_1;75.3;444;444
30000;gneE401_2;;0;0
30000;gneE401_3;5.46;24;24
30300;1_0;6.05;252;264
30300;1_1;2.7;108;108
30300;10_0;12.72;264;216
30300;10_1;6.29;108;156
30300;100_0;0.44;12;24
30300;101_0;0.33;12;12
30300;102_0;0.75;36;36
30300;103[0]_0;1.89;72;72
30300;103[0]_1;1.46;60;60
30300;103[1].2_0;3.03;120;120
30300;103[1].2_1;0.86;36;36
30300;104.5_0;3.08;120;96
30300;104.5_1;0.76;36;72
30300;105_0;8.47;96;120
30300;105_1;5.28;84;84
30300;106_0;3.2;144;144
30300;107_0;0.3;0;12
30300;107_1;2.69;96;108
30300;108_0;4.67;12;12
30300;108_1;22.92;108;96
30300;109_0;3.77;144;144
30300;109_1;2.01;84;84
30300;11_0;3.54;84;84
30300;11_1;12.45;216;204
30300;110_0;4.14;144;168
30300;110_1;1.41;84;60
30300;111_0;0.71;48;0
30300;111_1;1.1;36;96
30300;112[0]_0;2.29;0;168
30300;112[0]_1;1.26;144;12
30300;112[1]_0;4.33;48;48
30300;112[1]_1;0.26;12;12
30300;113[0]_0;1.95;84;72
30300;113[0]_1;1.77;72;72
30300;113[0]_2;0.3;12;12
30300;113[1][0]_0;4.73;180;168
30300;113[1][0]_1;0.86;72;72
30300;113[1][0]_2;0.44;12;24
30300;114_0;3.36;108;168
30300;114_1;3.78;192;132
30300;115_0;2.28;36;48
30300;115_1;1.1;60;36
30300;116_0;71.63;0;0
30300;116_1;75.84;0;0
30300;116_2;96.91;0;0
30300;116_3;105.34;0;0
30300;116_4;126.41;0;0
30300;117_0;;0;0
30300;117_1;;0;0
30300;117_2;;0;0
30300;117_3;0.96;0;180
30300;117_4;10.29;516;276
30300;118_0;50.78;936;312
30300;118_1;76.59;0;552
30300;119_0;1.88;84;84
30300;119_1;;0;0
30300;12_0;9.51;204;168
30300;12_1;7.13;108;84
30300;12_2;8.62;228;12
30300;12_3;14.82;12;72
30300;120.0.24_0;2.65;36;144
30300;120.0.24_1;0.16;72;0
30300;121_0;9.3;552;0
30300;121_1;88.33;0;48
30300;122[0]_0;1.86;0;180
30300;122[0]_1;2.62;0;204
30300;122[0]_2;6.67;480;120
30300;122[1]_0;7.56;180;480
30300;122[1]_1;12.3;588;528
30300;122[1]_2;8.68;516;300
30300;123_0;71.28;1104;84
30300;123_1;68.13;0;276
30300;123_2;64.03;0;588
30300;125_0;0.51;12;24
30300;125_1;;0;0
30300;126_0;1.62;36;36
30300;127_0;5.43;168;228
30300;127_1;6.09;180;204
30300;127_2;8.1;312;300
30300;128_0;3.54;168;168
30300;128_1;2.32;84;108
30300;129_0;24.05;180;60
30300;129_1;125.1;0;168
30300;13.1_0;2.41;0;204
30300;13.1_1;2.73;0;108
30300;13.1_2;3.57;0;228
30300;13.1_3;3.11;492;12
30300;130_0;0.85;36;36
30300;130_1;3.91;168;180
30300;131_0;31.84;180;48
30300;131_1;108.34;0;144
30300;132_0;39.94;420;180
30300;132_1;123.92;0;168
30300;133_0;;0;0
30300;133_1;0.75;36;24
30300;134.7_0;1.89;36;36
30300;134.7_1;0.17;24;24
30300;134.7_2;36.8;48;0
30300;135.7_0;3.09;132;144
30300;135.7_1;0.95;60;48
30300;135.7_2;;0;0
30300;136_0;22.78;624;132
30300;136_1;77.56;0;552
30300;137.5_0;;0;0
30300;137.5_1;;0;0
30300;138_0;0.96;60;12
30300;139_0;2.64;72;180
30300;14.3_0;0.41;0;24
30300;14.3_1;1.65;60;36
30300;140_0;8.79;384;444
30300;140_1;9.81;468;456
30300;140_2;10.7;468;504
30300;140_3;9;468;276
30300;141_0;130.09;84;0
30300;141_1;137.21;0;0
30300;142_0;8.39;1068;216
30300;142_1;19.32;0;468
30300;142_2;9.39;0;420
30300;143.4_0;0.2;0;24
30300;143.4_1;0.31;24;0
30300;143.4_2;;0;0
30300;144_0;;0;0
30300;144_1;0.23;12;12
30300;144_2;3.8;156;180
30300;144.283_0;15.45;48;132
30300;144.283_1;20.67;384;120
30300;144.283_2;13.33;276;204
30300;144.312_0;1.82;72;72
30300;144.312_1;2.39;96;96
30300;144.312_2;;0;0
30300;145_0;112.22;168;132
30300;145_1;0.33;0;12
30300;145_2;;0;0
30300;146_0;95.96;12;12
30300;146_1;149.25;0;0
30300;147_0;53.81;456;144
30300;147_1;71.23;0;132
30300;147_2;125.84;0;48
30300;148_0;3.72;156;192
30300;148_1;1.62;72;48
30300;148_2;;0;0
30300;149_0;47.78;156;156
30300;149_1;79.14;120;156
30300;149_2;114.61;48;48
30300;15_0;5.12;96;120
30300;15_1;1.62;24;48
30300;150_0;2.66;72;120
30300;150_1;1.55;24;60
30300;150_2;0.75;84;0
30300;151_0;44.85;168;156
30300;151_1;72.77;192;48
30300;151_2;102.55;156;12
30300;151_3;115.64;12;60
30300;152_0;3.6;132;72
30300;152_1;0.28;12;0
30300;152_2;0.02;0;24
30300;152_3;;0;0
30300;153_0;2.87;156;48
30300;153_1;1.79;48;132
30300;153_2;1.41;24;120
30300;154.7_0;3.98;144;144
30300;154.7_1;0.07;24;12
30300;154.7_2;;0;0
30300;155[0].4_0;;0;0
30300;155[0].4_1;6.47;168;120
30300;155[0].4_2;0.57;0;48
30300;155[0].4_3;5.39;144;132
30300;155[1]_0;;0;0
30300;155[1]_1;7.47;312;276
30300;155[1]_2;1.76;48;60
30300;155[1]_3;3.51;132;156
30300;156[0]_0;13.42;96;84
30300;156[0]_1;0.25;12;12
30300;156[0]_2;;0;0
30300;156[0]_3;;0;0
30300;156[1]_0;2.22;84;132
30300;156[1]_1;0.63;12;24
30300;156[1]_2;0.56;0;0
30300;156[1]_3;0.19;60;0
30300;157_0;6.85;276;312
30300;157_1;0.75;60;24
30300;157_2;3.32;156;144
30300;158_0;1.1;0;96
30300;158_1;1.31;108;12
30300;158_2;;0;0
30300;16_0;3.83;180;96
30300;16_1;2.11;48;96
30300;161_0;28.47;120;144
30300;161_1;2.68;108;120
30300;163_0;2.47;48;48
30300;164_0;1.08;48;48
30300;165_0;6.72;228;204
30300;165_1;1.86;0;60
30300;166_0;1.13;24;48
30300;166_1;0.08;12;0
30300;167_0;38.72;156;144
30300;167_1;0.77;36;36
30300;168_0;20.21;108;120
30300;168_1;8.56;96;96
30300;17_0;0.66;36;12
30300;17_1;0.57;24;48
30300;172_0;1.64;60;60
30300;173_0;28.26;168;192
30300;173_1;10.67;84;96
30300;175_0;1.32;48;48
30300;175_1;1.35;60;48
30300;18_0;4.76;60;168
30300;18_1;5.01;204;132
30300;181[1][1][0].32.3_0;0.26;12;12
30300;181[1][1][0].32.3_1;1.15;360;0
30300;181[1][1][0].32.3_2;10.38;72;144
30300;181[1][1][0].32.3_3;13.3;312;624
30300;181[1][1][1][0]_0;0.32;12;12
30300;181[1][1][1][0]_1;;0;0
30300;181[1][1][1][0]_2;0.41;12;12
30300;181[1][1][1][0]_3;18.15;516;516
30300;181[1][1][1][1][0]_0;0.31;12;12
30300;181[1][1][1][1][0]_1;;0;0
30300;181[1][1][1][1][0]_2;0.48;12;12
30300;181[1][1][1][1][0]_3;17.14;516;516
30300;181[1][1][1][1][1][0]_0;0.32;12;12
30300;181[1][1][1][1][1][0]_1;;0;0
30300;181[1][1][1][1][1][0]_2;0.74;12;12
30300;181[1][1][1][1][1][0]_3;0.96;24;24
30300;181[1][1][1][1][1][0].76_0;0.33;0;12
30300;181[1][1][1][1][1][0].76_1;112.47;120;156
30300;181[1][1][1][1][1][0].76_2;71.33;240;204
30300;181[1][1][1][1][1][0].76_3;30.52;624;528
30300;182_0;27.1;444;372
30300;182_1;20.7;300;384
30300;183.8_0;0.94;36;36
30300;183.8_1;0.84;12;12
30300;184_0;2.42;12;132
30300;184_1;5.5;276;240
30300;185_0;2.08;12;0
30300;186_0;;0;0
30300;186_1;0.5;24;24
30300;187_0;;0;0
30300;19_0;;0;0
30300;19_1;0.32;12;12
30300;2_0;2.03;228;84
30300;2_1;4.9;48;204
30300;20_0;4.1;12;156
30300;20_1;2.53;216;60
30300;21_0;;0;0
30300;21_1;;0;0
30300;22_0;65.5;144;216
30300;22_1;2.39;108;84
30300;24_0;;0;0
30300;24_1;;0;0
30300;25[0]_0;1.28;48;48
30300;25[0]_1;;0;0
30300;25[1]_0;2.33;48;60
30300;25[1]_1;1.21;60;48
30300;26_0;82.38;96;48
30300;26_1;105.87;264;204
30300;27_0;3.47;60;132
30300;27_1;2.78;180;84
30300;28_0;81.49;144;84
30300;28_1;91.02;264;132
30300;29_0;5.22;144;108
30300;29_1;1.49;48;60
30300;30_0;96.88;252;264
30300;30_1;98.68;192;192
30300;31_0;1.78;96;72
30300;31_1;1.77;48;96
30300;32_0;84.24;288;156
30300;32_1;88.78;300;336
30300;33_0;4.02;216;84
30300;33_1;1.36;0;96
30300;34_0;84.66;360;408
30300;34_1;86.91;204;204
30300;35_0;109.95;0;72
30300;35_1;97.02;12;48
30300;35_2;49.27;0;0
30300;35_3;57.64;0;12
30300;35_4;46.94;0;0
30300;37[0]_0;2.53;84;120
30300;37[0]_1;2.86;132;120
30300;38.9_0;72.59;288;312
30300;38.9_1;72.67;252;216
30300;39.68_0;0.22;12;12
30300;39.68_1;;0;0
30300;3[0]_0;19.49;240;420
30300;3[0]_1;17.29;552;240
30300;3[0]_2;7.12;564;360
30300;3[1]_0;122.56;144;0
30300;3[1]_1;102.88;168;0
30300;3[1]_2;53.11;384;156
30300;4_0;21.73;0;0
30300;4_1;19.97;12;0
30300;4_2;108.76;108;0
30300;40_0;98.82;12;144
30300;40_1;112.55;228;204
30300;40_2;84.78;60;192
30300;40_3;88.14;240;348
30300;41.3_0;103.44;264;276
30300;41.3_1;91.29;252;384
30300;41.3_2;16.78;324;372
30300;41.3_3;7.41;348;252
30300;42.0_0;80.19;324;384
30300;42.0_1;74.87;480;444
30300;42.0_2;62.95;384;432
30300;42.0_3;66.3;480;480
30300;43[0].45_0;84.34;156;336
30300;43[0].45_1;87.4;252;516
30300;44_0;9.9;132;168
30300;44_1;0.87;0;48
30300;44_2;1.91;96;60
30300;45[0].5_0;6.64;360;216
30300;45[0].5_1;3.86;132;180
30300;45[1]_0;4.73;252;144
30300;45[1]_1;2.59;180;84
30300;46_0;6.08;144;276
30300;46_1;1.39;204;12
30300;47_0;6.06;204;156
30300;47_1;0.74;0;36
30300;48_0;8.67;108;120
30300;48_1;2.36;108;108
30300;48_2;;0;0
30300;49[0]_0;;0;0
30300;49[0]_1;1.39;72;60
30300;49[0]_2;0.31;12;12
30300;49[1]_0;0.32;24;12
30300;49[1]_1;0.78;60;36
30300;49[1]_2;0.26;12;12
30300;5_0;142.84;12;0
30300;5_1;143.05;0;0
30300;50[0].15_0;1.25;0;84
30300;50[0].15_1;0.28;72;0
30300;50[1]_0;1.75;60;60
30300;50[1]_1;;0;0
30300;51_0;9.14;228;180
30300;51_1;2.05;0;84
30300;52_0;0.66;0;12
30300;52_1;;0;0
30300;52_2;;0;0
30300;53.4_0;99.21;216;216
30300;53.4_1;102.79;180;132
30300;53.4_2;91.76;216;216
30300;54[0]_0;10.04;444;408
30300;54[0]_1;2.38;96;156
30300;54[1]_0;23.33;348;132
30300;54[1]_1;27.66;192;132
30300;55[0]_0;0.27;24;24
30300;55[0]_1;7.39;300;372
30300;55[0]_2;2.02;96;72
30300;55[1]_0;0.2;24;0
30300;55[1]_1;9.5;396;432
30300;55[1]_2;1.7;72;96
30300;56.0.16_0;0.18;0;12
30300;56.0.16_1;0.36;24;12
30300;57_0;1.82;36;48
30300;57_1;5.57;156;168
30300;58_0;3.65;144;96
30300;58_1;0.95;12;60
30300;59_0;0.37;132;12
30300;59_1;2.3;84;72
30300;59_2;4.04;24;192
30300;6_0;0.99;0;108
30300;6_1;0.99;0;84
30300;6_2;0.99;0;0
30300;6_3;1.02;0;0
30300;6_4;1.25;204;24
30300;60_0;66.37;240;252
30300;61_0;0.79;12;72
30300;61_1;1.69;96;36
30300;62_0;0.24;12;12
30300;63_0;;0;0
30300;64_0;0.6;12;12
30300;66.10_0;1.27;60;48
30300;66.10_1;1.35;48;72
30300;67.1_0;4.59;192;108
30300;67.1_1;0.84;0;72
30300;68_0;1.96;84;84
30300;68_1;0.41;24;24
30300;69_0;2.28;84;84
30300;69_1;0.62;24;24
30300;7.0.20_0;109.4;168;0
30300;7.0.20_1;117.64;12;0
30300;7.0.20_2;115.26;84;0
30300;7.0.20_3;126.77;24;0
30300;7.0.20_4;120.76;72;0
30300;70_0;0.66;24;24
30300;71_0;0.75;24;24
30300;72_0;2.28;96;108
30300;73_0;2.81;84;120
30300;73_1;0.52;48;24
30300;74_0;0.52;0;0
30300;74_1;0.39;48;36
30300;75_0;4.72;96;192
30300;75_1;3.19;132;24
30300;75_2;0.27;12;24
30300;76_0;3.4;84;144
30300;76_1;1.39;120;72
30300;77_0;2.48;84;84
30300;77_1;0.31;12;12
30300;78_0;0.15;12;0
30300;78_1;6.48;228;252
30300;79_0;2.03;72;96
30300;79_1;0.34;36;0
30300;8.0.2.13_0;1.04;84;12
30300;8.0.2.13_1;3.09;108;72
30300;8.0.2.13_2;2.39;0;228
30300;8.0.2.13_3;1.13;156;36
30300;80_0;1.95;96;36
30300;80_1;6.8;180;240
30300;81_0;1.11;0;60
30300;81_1;1.64;120;60
30300;81_2;;0;0
30300;82_0;5.72;60;108
30300;82_1;2.09;60;36
30300;82_2;;0;0
30300;83_0;;0;0
30300;83_1;3.76;204;120
30300;83_2;3.52;96;180
30300;84_0;0.21;204;0
30300;84_1;4.97;24;216
30300;84_2;1.14;48;84
30300;85_0;3.01;180;144
30300;85_1;3.78;24;120
30300;85_2;3.31;108;72
30300;86[0]_0;3.25;144;168
30300;86[0]_1;1.28;96;36
30300;86[0]_2;2.66;84;132
30300;86[1][1]_0;3.15;144;72
30300;86[1][1]_1;2.23;36;84
30300;86[1][1]_2;5;132;144
30300;87_0;6.84;252;264
30300;87_1;3.41;132;132
30300;88_0;4.08;72;72
30300;88_1;1.05;24;24
30300;9_0;0.04;12;0
30300;9_1;0.7;60;12
30300;9_2;3.43;240;72
30300;9_3;5.58;36;348
30300;90_0;3.09;84;72
30300;90_1;1.36;48;60
30300;91_0;12.16;156;168
30300;91_1;14.89;264;204
30300;92_0;0.61;60;24
30300;92_1;1.61;36;84
30300;93_0;0.17;120;0
30300;93_1;3.38;72;156
30300;93_2;6.01;228;264
30300;94_0;3.34;24;48
30300;94_1;0.55;12;0
30300;94_2;2.24;72;60
30300;95_0;0.48;24;12
30300;95_1;0.03;0;12
30300;96_0;0.02;12;0
30300;96_1;0.69;12;24
30300;97_0;0.54;36;24
30300;97_1;0.19;0;12
30300;98_0;1.91;24;24
30300;98_1;1.19;24;48
30300;99_0;0.35;24;12
30300;E0_0;34.76;744;156
30300;E0_1;82.76;0;276
30300;E0_2;86.94;0;408
30300;E0.221_0;8.99;312;288
30300;E0.221_1;7.84;252;276
30300;E1_0;2.85;132;120
30300;E1_1;;0;0
30300;E10_0;;0;0
30300;E10_1;;0;0
30300;E11_0;;0;0
30300;E11_1;;0;0
30300;E12_0;;0;0
30300;E12_1;3.2;12;12
30300;E13_0;0.53;24;24
30300;E13_1;;0;0
30300;E15_0;3.94;96;96
30300;E18_0;;0;0
30300;E18_1;;0;0
30300;E19_0;122.6;216;228
30300;E19_1;169.25;96;84
30300;E19_2;117.27;228;240
30300;E2_0;7.17;312;324
30300;E2_1;0.59;0;36
30300;E2.444_0;7.41;324;336
