time,lane_ids,laneDensity,inflow,outflow
21900,30_1,28.35,288,396
21900,31_0,2.07,108,60
21900,31_1,3.28,84,144
21900,32_0,45.06,348,360
21900,32_1,47.04,852,408
21900,33_0,10.46,312,36
21900,33_1,4.11,0,264
21900,34_0,21.13,468,516
21900,34_1,16.71,468,480
21900,35_0,3.11,84,192
21900,35_1,29.69,180,576
21900,35_2,4.38,0,0
21900,35_3,7.24,468,348
21900,35_4,4.35,480,84
21900,37[0]_0,0.34,0,36
21900,37[0]_1,5.8,264,252
21900,38.9_0,59.08,840,432
21900,38.9_1,62.05,312,456
21900,39.68_0,8.91,360,444
21900,39.68_1,1.37,72,60
21900,3[0]_0,14.34,408,636
21900,3[0]_1,8.66,348,396
21900,3[0]_2,3.61,348,96
21900,3[1]_0,4.19,132,156
21900,3[1]_1,3.63,360,108
21900,3[1]_2,6.72,132,336
21900,4_0,0,0,0
21900,4_1,0,0,0
21900,4_2,11.84,336,324
21900,40_0,9.91,72,180
21900,40_1,14.42,384,156
21900,40_2,22.19,552,360
21900,40_3,19.91,396,384
21900,41.3_0,8.84,360,372
21900,41.3_1,4.29,192,204
21900,41.3_2,21.5,888,876
21900,41.3_3,8.81,384,396
21900,42.0_0,15.13,384,336
21900,42.0_1,11.55,192,300
21900,42.0_2,19.07,456,336
21900,42.0_3,10.53,228,288
21900,43[0].45_0,10.69,456,516
21900,43[0].45_1,3.89,252,144
21900,44_0,12.58,288,240
21900,44_1,1.64,0,60
21900,44_2,7.64,252,240
21900,45[0].5_0,18.28,744,624
21900,45[0].5_1,11.41,456,588
21900,45[1]_0,19.78,708,876
21900,45[1]_1,11.3,624,444
21900,46_0,29.96,864,1092
21900,46_1,3.61,312,0
21900,47_0,14.27,648,540
21900,47_1,1.89,0,96
21900,48_0,14.07,492,492
21900,48_1,9.57,384,372
21900,48_2,0,0,0
21900,49[0]_0,2.26,84,96
21900,49[0]_1,8.25,360,336
21900,49[0]_2,0.25,0,12
21900,49[1]_0,2.82,120,84
21900,49[1]_1,6.33,324,252
21900,49[1]_2,0.67,12,60
21900,5_0,4.39,84,120
21900,5_1,6.21,144,144
21900,50[0].15_0,4.97,96,288
21900,50[0].15_1,1.48,204,0
21900,50[1]_0,13.04,264,264
21900,50[1]_1,0,0,0
21900,51_0,7.06,348,228
21900,51_1,3.27,0,108
21900,52_0,9.54,48,216
21900,52_1,6.59,396,192
21900,52_2,1.37,36,72
21900,53.4_0,10.48,480,408
21900,53.4_1,13.96,600,636
21900,53.4_2,7.48,276,348
21900,54[0]_0,10.82,492,444
21900,54[0]_1,1.69,84,108
21900,54[1]_0,7.26,288,288
21900,54[1]_1,2.64,132,156
21900,55[0]_0,4.38,156,204
21900,55[0]_1,6.31,300,288
21900,55[0]_2,0.82,60,24
21900,55[1]_0,1.04,216,0
21900,55[1]_1,9.92,324,492
21900,55[1]_2,1.44,24,84
21900,56.0.16_0,3.17,60,144
21900,56.0.16_1,1.11,108,24
21900,57_0,3.45,84,120
21900,57_1,11.86,384,336
21900,58_0,5.7,312,192
21900,58_1,4.09,72,204
21900,59_0,1.02,288,12
21900,59_1,4.7,192,108
21900,59_2,15.76,132,372
21900,6_0,6.67,300,192
21900,6_1,5.43,192,204
21900,6_2,3.76,84,156
21900,6_3,2.82,108,108
21900,6_4,10.97,180,108
21900,60_0,14.28,204,132
21900,61_0,2.56,84,120
21900,61_1,4.72,216,156
21900,62_0,1.2,48,60
21900,63_0,0.5,24,24
21900,64_0,0.99,48,36
21900,66.10_0,2.08,168,96
21900,66.10_1,2.97,60,144
21900,67.1_0,5.31,204,132
21900,67.1_1,1.12,24,72
21900,68_0,2.53,132,96
21900,68_1,2.36,96,96
21900,69_0,2.8,96,108
21900,69_1,2.45,96,96
21900,7.0.20_0,10.19,264,324
21900,7.0.20_1,6.52,24,252
21900,7.0.20_2,7.13,276,276
21900,7.0.20_3,8.29,636,180
21900,7.0.20_4,35.97,168,264
21900,70_0,2.03,108,84
21900,71_0,3.73,96,96
21900,72_0,4.49,204,204
21900,73_0,3.73,108,216
21900,73_1,1.16,96,0
21900,74_0,0.73,0,0
21900,74_1,0.44,72,36
21900,75_0,5.28,204,252
21900,75_1,4.23,216,144
21900,75_2,0,0,0
21900,76_0,4.55,84,108
21900,76_1,2.59,264,180
21900,77_0,2.07,84,84
21900,77_1,2.55,108,84
21900,78_0,0.32,24,12
21900,78_1,13.7,492,504
21900,79_0,2.29,84,96
21900,79_1,0.54,48,12
21900,8.0.2.13_0,2.83,168,84
21900,8.0.2.13_1,4.6,216,132
21900,8.0.2.13_2,8.59,156,468
21900,8.0.2.13_3,6.27,444,396
21900,80_0,4.16,228,120
21900,80_1,17.64,276,360
21900,81_0,1.36,0,84
21900,81_1,0.9,144,12
21900,81_2,1.32,12,60
21900,82_0,3.2,84,84
21900,82_1,0.3,12,12
21900,82_2,1.43,60,60
21900,83_0,0.29,24,0
21900,83_1,8.13,396,276
21900,83_2,5.76,144,276
21900,84_0,1.4,372,24
21900,84_1,9.18,72,408
21900,84_2,1.98,84,120
21900,85_0,7.39,204,192
21900,85_1,4.13,48,132
21900,85_2,3.69,156,84
21900,86[0]_0,3.89,180,216
21900,86[0]_1,2.87,132,72
21900,86[0]_2,2.23,84,108
21900,86[1][1]_0,7.25,228,144
21900,86[1][1]_1,3.36,72,84
21900,86[1][1]_2,11.06,108,132
21900,87_0,4.07,204,180
21900,87_1,2.63,96,132
21900,88_0,5.02,132,108
21900,88_1,2.49,60,72
21900,9_0,2.13,72,60
21900,9_1,14.03,108,108
21900,9_2,32.87,516,132
21900,9_3,51.38,384,204
21900,90_0,8.27,264,168
21900,90_1,3.81,204,168
21900,91_0,6.85,132,192
21900,91_1,5.76,216,192
21900,92_0,3.12,312,120
21900,92_1,6.77,168,300
21900,93_0,0.21,108,0
21900,93_1,2.87,60,132
21900,93_2,5.08,192,216
21900,94_0,5.56,120,132
21900,94_1,5.51,132,84
21900,94_2,12.2,168,168
21900,95_0,1.7,84,60
21900,95_1,0.02,0,12
21900,96_0,1.54,60,48
21900,96_1,0.19,12,12
21900,97_0,2.22,96,96
21900,97_1,0.06,0,0
21900,98_0,1.22,48,36
21900,98_1,0.26,0,12
21900,99_0,2.1,84,96
21900,E0_0,36.2,948,180
21900,E0_1,90.93,0,324
21900,E0_2,91.89,0,468
21900,E0.221_0,14.92,312,288
21900,E0.221_1,13.92,240,264
21900,E1_0,7.19,336,300
21900,E1_1,0.89,36,72
21900,E10_0,4.05,192,192
21900,E10_1,0,0,0
21900,E11_0,61.54,120,120
21900,E11_1,0,0,0
21900,E12_0,2.88,24,24
21900,E12_1,22.28,60,60
21900,E13_0,5.8,228,228
21900,E13_1,3.89,156,156
21900,E15_0,2.08,60,60
21900,E18_0,9.27,360,384
21900,E18_1,1.26,60,48
21900,E19_0,11.7,372,372
21900,E19_1,18.8,624,588
21900,E19_2,11.35,348,372
21900,E2_0,18.73,1152,708
21900,E2_1,5.94,0,396
21900,E2.444_0,16.02,684,708
21900,E2.444_1,9.75,504,444
21900,E20_0,1.53,48,48
21900,E21_0,3.32,72,72
21900,E3_0,25.69,1944,1092
21900,E3_1,20.31,0,924
21900,E4.10_0,2.05,84,84
21900,E4.24_0,9.84,144,120
21900,E5_0,7.92,264,228
21900,E5_1,0.36,0,36
21900,E6_0,61.51,180,180
21900,E6_1,75.87,324,324
21900,E6_2,67.74,228,228
21900,E7.29_0,0.81,36,36
21900,E7.9_0,2.8,96,96
21900,E8_0,1.29,48,84
21900,E8_1,2.97,144,120
21900,E8.39_0,3.91,168,180
21900,gneE10_0,82.94,600,612
21900,gneE10_1,33.04,564,456
21900,gneE10_2,64.93,564,660
21900,gneE126_0,15.14,192,192
21900,gneE126_1,66.7,576,588
21900,gneE138_0,0,0,0
21900,gneE138_1,8.47,348,360
21900,gneE138_2,1.93,84,72
21900,gneE140_0,12.55,516,492
21900,gneE140_1,5.11,180,192
21900,gneE141_0,19.71,876,828
21900,gneE141_1,10.26,396,492
21900,gneE142_0,9.47,372,396
21900,gneE142_1,4.29,204,180
21900,gneE143_0,16.59,516,528
21900,gneE143_1,3.71,132,132
21900,gneE144_0,0,0,0
21900,gneE147_0,3.39,24,24
21900,gneE148_0,5.02,192,204
21900,gneE148_1,3.35,144,132
21900,gneE148_2,0,0,0
21900,gneE150_0,53.28,216,228
21900,gneE150_1,22.76,144,132
21900,gneE151_0,15.24,216,216
21900,gneE151_1,10.64,144,156
21900,gneE153_0,21.22,120,108
21900,gneE153_1,20.61,720,720
21900,gneE153_2,12.61,480,468
21900,gneE154_0,35.14,744,744
21900,gneE154_1,18.39,456,456
21900,gneE155_0,2.53,108,108
21900,gneE156_0,1.55,60,60
21900,gneE157_0,1.74,24,24
21900,gneE158_0,22.03,36,36
21900,gneE159_0,7.52,276,276
21900,gneE159_1,2.45,96,96
21900,gneE159_2,0,0,0
21900,gneE159_3,0,0,0
21900,gneE160_0,1.27,36,36
21900,gneE160_1,19.61,720,708
21900,gneE160_2,2.66,96,120
21900,gneE160_3,12.07,408,408
21900,gneE188_0,1.03,24,12
21900,gneE188_1,1.27,0,12
21900,gneE190_0,0.81,24,24
21900,gneE190_1,0,0,0
21900,gneE199_0,12,192,168
21900,gneE199_1,2.75,24,36
21900,gneE202_0,2.24,36,60
21900,gneE202_1,1.26,48,24
21900,gneE203_0,5.25,204,204
21900,gneE205_0,3.14,72,72
21900,gneE208_0,1.25,24,24
21900,gneE208_1,0,0,0
21900,gneE22_0,1.04,36,36
21900,gneE22_1,68.31,648,672
21900,gneE22_2,2.48,120,36
21900,gneE22_3,27.57,1044,1092
21900,gneE224_0,7.02,204,204
21900,gneE226_0,2.72,24,24
21900,gneE226_1,1.92,12,12
21900,gneE226_2,1.22,36,36
21900,gneE227_0,7.63,312,312
21900,gneE228_0,9.44,396,384
21900,gneE23_0,0.81,36,36
21900,gneE23_1,0,0,0
21900,gneE230_0,7.74,324,336
21900,gneE231_0,2.82,108,132
21900,gneE231_1,7.03,288,276
21900,gneE233_0,10.21,216,216
21900,gneE251_0,5.91,96,108
21900,gneE251_1,3.55,132,96
21900,gneE257_0,5.39,264,108
21900,gneE257_1,7.95,156,312
21900,gneE258_0,13.87,84,84
21900,gneE258_1,4.41,12,12
21900,gneE271_0,0.64,24,24
21900,gneE393_0,0.18,12,0
21900,gneE393_1,13.32,528,504
21900,gneE394_0,0,0,0
21900,gneE394_1,5.45,216,204
21900,gneE396_0,0,0,0
21900,gneE396_1,4.69,204,204
21900,gneE397_0,5.53,204,204
21900,gneE397_1,0.69,24,24
21900,gneE401_0,4.35,36,36
21900,gneE401_1,73.35,672,672
21900,gneE401_2,1.05,36,24
21900,gneE401_3,3.77,48,60
22200,1_0,4.41,168,192
22200,1_1,6.77,264,240
22200,10_0,11.73,192,240
22200,10_1,9.02,240,192
22200,100_0,0.18,12,0
22200,101_0,1.62,72,72
22200,102_0,1.88,84,84
22200,103[0]_0,7.88,300,312
22200,103[0]_1,6.7,264,240
22200,103[1].2_0,9.32,492,372
22200,103[1].2_1,7.62,240,348
22200,104.5_0,10.25,408,492
22200,104.5_1,6.43,360,240
22200,105_0,11.12,216,240
22200,105_1,14.14,228,192
22200,106_0,6.52,288,276
22200,107_0,2.31,108,96
22200,107_1,49.09,336,312
22200,108_0,6.98,84,84
22200,108_1,74.11,324,324
22200,109_0,2.05,84,84
22200,109_1,1.24,48,48
22200,11_0,6.36,120,108
22200,11_1,15.98,240,252
22200,110_0,2.26,96,60
22200,110_1,1.26,48,72
22200,111_0,3.49,204,108
22200,111_1,7.69,264,336
22200,112[0]_0,8.53,276,384
22200,112[0]_1,3.5,264,132
22200,112[1]_0,12.7,156,156
22200,112[1]_1,14.83,120,132
22200,113[0]_0,2.47,108,108
22200,113[0]_1,1.08,48,48
22200,113[0]_2,0.35,12,12
22200,113[1][0]_0,6.39,324,264
22200,113[1][0]_1,1.04,48,48
22200,113[1][0]_2,0.78,12,48
22200,114_0,1.4,24,84
22200,114_1,3.78,180,120
22200,115_0,31.52,324,396
22200,115_1,35.93,240,36
22200,116_0,38.62,576,120
22200,116_1,54.18,0,96
22200,116_2,70.07,0,36
22200,116_3,81.16,0,24
22200,116_4,112.54,0,180
22200,117_0,9.8,396,492
22200,117_1,8.11,408,336
22200,117_2,7.45,408,384
22200,117_3,3.66,144,228
22200,117_4,7.83,396,252
22200,118_0,81.11,768,240
22200,118_1,106.19,0,372
22200,119_0,8.19,120,432
22200,119_1,2.64,360,36
22200,12_0,13.78,444,348
22200,12_1,9.36,372,372
22200,12_2,8.08,276,312
22200,12_3,8.37,84,216
22200,120.0.24_0,4.27,84,276
22200,120.0.24_1,0.95,156,0
22200,121_0,26.64,720,24
22200,121_1,42.61,0,468
22200,122[0]_0,1.17,0,168
22200,122[0]_1,2.43,0,192
22200,122[0]_2,6.11,468,120
22200,122[1]_0,6.32,168,420
22200,122[1]_1,13.5,660,564
22200,122[1]_2,8.09,468,300
22200,123_0,33.31,1800,444
22200,123_1,44.63,0,600
22200,123_2,63.04,0,612
22200,125_0,0.57,24,24
22200,125_1,0,0,0
22200,126_0,2.88,36,36
22200,127_0,7.58,300,348
22200,127_1,4.09,96,264
22200,127_2,6.74,384,180
22200,128_0,5.26,204,240
22200,128_1,5.33,240,252
22200,129_0,30.21,768,324
22200,129_1,88.23,0,444
22200,13.1_0,5.56,0,468
22200,13.1_1,5.03,0,348
22200,13.1_2,6.43,0,276
22200,13.1_3,8.51,1188,84
22200,130_0,1.07,48,48
22200,130_1,3.5,156,156
22200,131_0,37.77,684,204
22200,131_1,91.43,0,432
22200,132_0,36.85,768,372
22200,132_1,78.15,0,456
22200,133_0,1.02,48,48
22200,133_1,0.52,24,12
22200,134.7_0,1.54,24,60
22200,134.7_1,0.33,0,12
22200,134.7_2,0.51,96,24
22200,135.7_0,5.77,180,324
22200,135.7_1,4.05,240,108
22200,135.7_2,1.3,84,48
22200,136_0,11.1,1044,144
22200,136_1,53.4,0,840
22200,137.5_0,0,0,0
22200,137.5_1,0,0,0
22200,138_0,7.99,264,276
22200,139_0,1.9,84,96
22200,14.3_0,0.25,0,0
22200,14.3_1,1.55,72,72
22200,140_0,10.19,408,504
22200,140_1,9.34,408,360
22200,140_2,11.37,456,528
22200,140_3,16.16,780,672
22200,141_0,67,1188,432
22200,141_1,53.74,0,504
22200,142_0,7.34,636,192
22200,142_1,12.91,0,288
22200,142_2,5.84,0,204
22200,143.4_0,8.09,120,300
22200,143.4_1,3.55,228,48
22200,143.4_2,1.6,84,84
22200,144_0,0.12,0,12
22200,144_1,1.47,36,48
22200,144_2,12.95,576,576
22200,144.283_0,17.67,300,360
22200,144.283_1,16.61,516,324
22200,144.283_2,8.98,324,348
22200,144.312_0,7.97,288,300
22200,144.312_1,6.95,288,264
22200,144.312_2,0,0,0
22200,145_0,8.66,384,288
22200,145_1,3.19,0,108
22200,145_2,0.13,0,0
22200,146_0,3.28,120,108
22200,146_1,1.55,48,60
22200,147_0,61.76,1308,552
22200,147_1,82.61,0,456
22200,147_2,82.36,0,456
22200,148_0,8.02,360,372
22200,148_1,3.94,192,180
22200,148_2,2.1,96,84
22200,149_0,33.26,516,264
22200,149_1,48.99,432,300
22200,149_2,51.32,528,552
22200,15_0,2.89,72,96
22200,15_1,1.73,48,36
22200,150_0,9.58,372,288
22200,150_1,3.88,96,180
22200,150_2,1.09,72,108
22200,151_0,15.47,360,480
22200,151_1,20.91,492,48
22200,151_2,32.38,456,516
22200,151_3,53.9,192,228
22200,152_0,11.59,132,276
22200,152_1,2.88,264,84
22200,152_2,0.65,60,96
22200,152_3,0.06,0,12
22200,153_0,7.29,480,36
22200,153_1,15.27,492,768
22200,153_2,12,480,648
22200,154.7_0,9.51,360,156
22200,154.7_1,2.58,108,240
22200,154.7_2,0.53,24,60
22200,155[0].4_0,0.06,12,0
22200,155[0].4_1,45.97,768,348
22200,155[0].4_2,27.38,240,396
22200,155[0].4_3,60.98,420,420
22200,155[1]_0,0.17,12,0
22200,155[1]_1,25.34,768,648
22200,155[1]_2,12.58,372,360
22200,155[1]_3,12.78,420,564
22200,156[0]_0,17.58,228,156
22200,156[0]_1,12.87,96,108
22200,156[0]_2,8.13,60,60
22200,156[0]_3,3.13,0,24
22200,156[1]_0,5.12,156,324
22200,156[1]_1,3.07,108,132
22200,156[1]_2,2.05,84,36
22200,156[1]_3,0.09,108,0
22200,157_0,33.19,636,960
22200,157_1,5.88,360,48
22200,157_2,12.5,576,576
22200,158_0,2.9,0,228
22200,158_1,4.46,288,96
22200,158_2,1.63,84,60
22200,16_0,4.7,144,120
22200,16_1,2.91,156,132
22200,161_0,33.28,504,492
22200,161_1,7.53,228,228
22200,163_0,1.77,36,36
22200,164_0,2.94,132,132
22200,165_0,23.62,504,432
22200,165_1,3.09,0,108
22200,166_0,5.27,228,192
22200,166_1,0.45,24,24
22200,167_0,56.19,480,396
22200,167_1,13.66,48,168
22200,168_0,22.4,24,24
22200,168_1,22.91,48,48
22200,17_0,1.12,60,12
22200,17_1,1.27,36,96
22200,172_0,2.18,72,72
22200,173_0,19.49,96,84
22200,173_1,13.46,48,72
22200,175_0,9.99,372,336
22200,175_1,9,216,240
22200,18_0,6.76,120,180
22200,18_1,7.73,300,216
22200,181[1][1][0].32.3_0,0.94,36,36
22200,181[1][1][0].32.3_1,4.84,516,0
22200,181[1][1][0].32.3_2,24.76,168,384
22200,181[1][1][0].32.3_3,15.69,468,744
22200,181[1][1][1][0]_0,1.35,36,36
22200,181[1][1][1][0]_1,0,0,0
22200,181[1][1][1][0]_2,0,0,0
22200,181[1][1][1][0]_3,14.69,504,492
22200,181[1][1][1][1][0]_0,1.29,36,36
22200,181[1][1][1][1][0]_1,0,0,0
22200,181[1][1][1][1][0]_2,0,0,0
22200,181[1][1][1][1][0]_3,14.21,492,492
22200,181[1][1][1][1][1][0]_0,1.27,36,36
22200,181[1][1][1][1][1][0]_1,0,0,0
22200,181[1][1][1][1][1][0]_2,0,0,0
22200,181[1][1][1][1][1][0]_3,0.8,24,24
22200,181[1][1][1][1][1][0].76_0,0.75,0,36
22200,181[1][1][1][1][1][0].76_1,83.51,444,432
22200,181[1][1][1][1][1][0].76_2,8.85,552,108
22200,181[1][1][1][1][1][0].76_3,33.35,708,1140
22200,182_0,18.28,612,456
22200,182_1,9.24,192,348
22200,183.8_0,13.52,276,228
22200,183.8_1,11.24,144,168
22200,184_0,4.87,12,252
22200,184_1,8.01,540,312
22200,185_0,1.75,72,72
22200,186_0,0.24,0,12
22200,186_1,0.07,12,0
22200,187_0,0.61,24,24
22200,19_0,0,0,0
22200,19_1,1.1,24,48
22200,2_0,3.28,228,120
22200,2_1,6.62,132,240
22200,20_0,6.76,12,264
22200,20_1,4.53,420,144
22200,21_0,0.47,24,24
22200,21_1,0,0,0
22200,22_0,98.23,396,360
22200,22_1,9.12,276,240
22200,24_0,0,0,0
22200,24_1,0,0,0
22200,25[0]_0,0.56,24,24
22200,25[0]_1,0,0,0
22200,25[1]_0,1.3,24,48
22200,25[1]_1,0.99,60,36
22200,26_0,69.91,288,372
22200,26_1,75.04,672,324
22200,27_0,2.27,36,96
22200,27_1,2.39,120,84
22200,28_0,42.61,96,336
22200,28_1,50.98,684,360
22200,29_0,6.38,192,168
22200,29_1,2.79,48,72
22200,30_0,39.74,492,360
22200,30_1,14.97,252,324
22200,31_0,3.81,192,108
22200,31_1,2.24,84,108
22200,32_0,75.96,216,324
22200,32_1,79.7,732,456
22200,33_0,6.08,240,84
22200,33_1,2.92,36,216
22200,34_0,24.34,552,336
22200,34_1,17.76,480,396
22200,35_0,4.6,108,288
22200,35_1,16.59,132,504
22200,35_2,2.81,0,0
22200,35_3,7.21,480,324
22200,35_4,4.97,492,168
22200,37[0]_0,1.72,24,84
22200,37[0]_1,5.01,276,192
22200,38.9_0,85.71,636,516
22200,38.9_1,76.84,216,492
22200,39.68_0,8,324,336
22200,39.68_1,3.06,168,132
22200,3[0]_0,15.5,432,684
22200,3[0]_1,8.08,348,324
22200,3[0]_2,2.83,372,108
22200,3[1]_0,3.44,132,144
22200,3[1]_1,2.86,288,84
22200,3[1]_2,5.55,144,300
22200,4_0,0.01,12,0
22200,4_1,0.63,24,12
22200,4_2,10.74,324,336
22200,40_0,14.93,84,384
22200,40_1,23.6,408,420
22200,40_2,48.46,684,444
22200,40_3,47.05,324,528
22200,41.3_0,17.14,684,708
22200,41.3_1,9.34,420,384
22200,41.3_2,21,864,840
22200,41.3_3,11.85,516,528
22200,42.0_0,39.19,624,384
22200,42.0_1,35.12,444,432
22200,42.0_2,45.14,624,456
22200,42.0_3,37.19,408,444
22200,43[0].45_0,17.26,660,708
22200,43[0].45_1,6.86,396,360
22200,44_0,47.95,384,300
22200,44_1,1.03,0,24
22200,44_2,6.05,252,228
22200,45[0].5_0,20.48,840,648
22200,45[0].5_1,11.99,492,636
22200,45[1]_0,19.1,768,804
22200,45[1]_1,12.93,648,540
22200,46_0,29.37,852,1080
22200,46_1,5.28,312,72
22200,47_0,13.68,648,504
22200,47_1,3.47,0,156
22200,48_0,14.89,456,504
22200,48_1,11.24,420,396
22200,48_2,0,0,0
22200,49[0]_0,1.42,60,60
22200,49[0]_1,8.74,360,372
22200,49[0]_2,1.42,72,48
22200,49[1]_0,1.89,72,60
22200,49[1]_1,6.1,372,276
22200,49[1]_2,2.72,48,144
22200,5_0,4.95,144,132
22200,5_1,6.2,72,120
22200,50[0].15_0,4.03,60,240
22200,50[0].15_1,1.51,180,0
22200,50[1]_0,8.42,228,228
22200,50[1]_1,0,0,0
22200,51_0,13.95,444,360
22200,51_1,1.8,0,60
22200,52_0,7.44,12,180
22200,52_1,4.74,276,120
22200,52_2,2.48,120,96
22200,53.4_0,10.05,444,432
22200,53.4_1,15.92,636,708
22200,53.4_2,7.73,336,300
22200,54[0]_0,16.15,672,648
22200,54[0]_1,5.32,240,264
22200,54[1]_0,11.74,384,276
22200,54[1]_1,8.52,276,300
22200,55[0]_0,4.97,168,300
22200,55[0]_1,11.09,480,432
22200,55[0]_2,3.22,192,120
22200,55[1]_0,0.94,264,0
22200,55[1]_1,15.12,528,672
22200,55[1]_2,4.65,144,240
22200,56.0.16_0,1.65,24,96
22200,56.0.16_1,1.67,120,48
22200,57_0,2.24,84,84
22200,57_1,17.94,432,360
22200,58_0,7.51,348,240
22200,58_1,3.31,72,168
22200,59_0,0.99,252,36
22200,59_1,3.97,264,96
22200,59_2,31.88,216,540
22200,6_0,4.07,108,144
22200,6_1,4.71,108,192
22200,6_2,3.19,12,132
22200,6_3,2.34,48,84
22200,6_4,7.06,240,120
22200,60_0,46.19,264,288
22200,61_0,4.21,120,216
22200,61_1,8.06,336,252
22200,62_0,1.76,72,84
22200,63_0,0.4,12,12
22200,64_0,0.43,12,24
22200,66.10_0,1.91,120,84
22200,66.10_1,2.29,84,108
22200,67.1_0,7.39,276,216
22200,67.1_1,1.82,48,120
22200,68_0,4.3,204,204
22200,68_1,2.38,108,132
22200,69_0,5.43,204,204
22200,69_1,3.43,132,132
22200,7.0.20_0,11.66,336,384
22200,7.0.20_1,8.41,0,432
22200,7.0.20_2,9.08,360,408
22200,7.0.20_3,8.08,708,144
22200,7.0.20_4,13.72,144,360
22200,70_0,4.59,192,204
22200,71_0,5.64,144,144
22200,72_0,6.71,312,312
22200,73_0,6.82,204,384
22200,73_1,2.17,204,0
22200,74_0,0.68,0,0
22200,74_1,0.55,48,72
22200,75_0,8.61,312,444
22200,75_1,7.63,384,276
22200,75_2,0,0,0
22200,76_0,5.51,108,192
22200,76_1,4.04,324,264
22200,77_0,3.11,120,120
22200,77_1,0.43,0,24
22200,78_0,0.13,12,0
22200,78_1,13.97,444,456
22200,79_0,2.97,96,156
22200,79_1,0.95,72,36
22200,8.0.2.13_0,1.44,120,24
22200,8.0.2.13_1,4.68,204,108
22200,8.0.2.13_2,9.08,132,420
22200,8.0.2.13_3,6,456,384
22200,80_0,3.32,168,96
22200,80_1,11.61,252,360
22200,81_0,2.12,24,108
22200,81_1,1.97,156,60
22200,81_2,0.91,36,36
22200,82_0,4.67,108,132
22200,82_1,2.23,60,36
22200,82_2,1.74,36,24
22200,83_0,0.55,24,24
22200,83_1,5.16,252,192
22200,83_2,4.72,180,252
22200,84_0,1.11,336,24
22200,84_1,6.57,48,252
22200,84_2,2.36,108,180
22200,85_0,10.49,276,252
22200,85_1,8.58,192,204
22200,85_2,4.42,120,132
22200,86[0]_0,5.78,252,276
22200,86[0]_1,4.14,204,180
22200,86[0]_2,3.85,132,168
22200,86[1][1]_0,9.47,276,192
22200,86[1][1]_1,5.01,156,216
22200,86[1][1]_2,9.57,156,252
22200,87_0,7.6,240,252
22200,87_1,4.28,180,168
22200,88_0,7.01,192,180
22200,88_1,3.84,84,108
22200,9_0,8.96,12,24
22200,9_1,31.53,120,144
22200,9_2,56.45,396,252
22200,9_3,76.69,408,276
22200,90_0,6.08,204,228
22200,90_1,4.17,108,216
22200,91_0,7.28,228,204
22200,91_1,5.92,240,168
22200,92_0,3.23,240,120
22200,92_1,4.56,96,252
22200,93_0,0.12,96,0
22200,93_1,4.93,132,228
22200,93_2,6.1,228,240
22200,94_0,10.92,120,168
22200,94_1,5.49,120,72
22200,94_2,7.92,132,156
22200,95_0,1.65,72,84
22200,95_1,0,0,0
22200,96_0,1.76,84,48
22200,96_1,0.94,0,48
22200,97_0,3.72,180,144
22200,97_1,0.14,0,24
22200,98_0,1.17,36,36
22200,98_1,0.94,24,36
22200,99_0,3.38,108,108
22200,E0_0,26.11,888,84
22200,E0_1,79.72,0,360
22200,E0_2,80.39,0,528
22200,E0.221_0,15.3,336,264
22200,E0.221_1,14.93,276,324
22200,E1_0,7.94,336,288
22200,E1_1,0.44,24,84
22200,E10_0,1.72,84,72
22200,E10_1,0,0,0
22200,E11_0,41.02,120,120
22200,E11_1,0,0,0
22200,E12_0,0.42,12,0
22200,E12_1,29.36,48,48
22200,E13_0,5.11,192,192
22200,E13_1,1.07,36,36
22200,E15_0,1.26,36,36
22200,E18_0,7.27,264,276
22200,E18_1,3.29,132,120
22200,E19_0,15.63,408,408
22200,E19_1,22.51,708,672
22200,E19_2,9.88,312,348
22200,E2_0,16.95,948,672
22200,E2_1,4.55,0,288
22200,E2.444_0,16.41,696,732
22200,E2.444_1,7.89,372,384
22200,E20_0,0.94,24,24
22200,E21_0,4.14,84,84
22200,E3_0,25,1920,1056
22200,E3_1,20.53,0,852
22200,E4.10_0,0.24,12,12
22200,E4.24_0,2.33,48,72
22200,E5_0,6.29,240,204
22200,E5_1,0.5,0,24
22200,E6_0,31.31,96,96
22200,E6_1,105.97,360,348
22200,E6_2,103.2,312,312
22200,E7.29_0,0.54,24,24
22200,E7.9_0,1.91,72,60
22200,E8_0,2.13,108,96
22200,E8_1,0.53,36,12
22200,E8.39_0,2.86,132,132
22200,gneE10_0,82.38,444,444
22200,gneE10_1,32.98,600,540
22200,gneE10_2,63.53,624,684
22200,gneE126_0,19.82,288,288
22200,gneE126_1,51.31,504,444
22200,gneE138_0,0,0,0
22200,gneE138_1,8.12,324,324
22200,gneE138_2,4.32,168,168
22200,gneE140_0,26.62,672,648
22200,gneE140_1,17.02,420,408
22200,gneE141_0,20.26,840,888
22200,gneE141_1,9.36,516,432
22200,gneE142_0,19.52,696,660
22200,gneE142_1,10.02,384,420
22200,gneE143_0,28.1,720,708
22200,gneE143_1,12.96,348,360
22200,gneE144_0,0.3,12,12
22200,gneE147_0,2.29,24,24
22200,gneE148_0,10.14,396,408
22200,gneE148_1,5.75,252,240
22200,gneE148_2,0,0,0
22200,gneE150_0,87.63,216,204
22200,gneE150_1,77.36,240,228
22200,gneE151_0,42.89,216,228
22200,gneE151_1,37.24,216,192
22200,gneE153_0,3.38,36,48
